Read input files
Log likelihood: -62.8466
Log likelihood: -68.75
Log likelihood: -64.2484
Log likelihood: -69.2703
Log likelihood: -64.5831
Log likelihood: -68.1198
Log likelihood: -67.1592
Log likelihood: -63.1661
Log likelihood: -70.7761
Log likelihood: -66.7473
Log likelihood: -64.8503
Log likelihood: -67.9352
Log likelihood: -62.7801
Log likelihood: -69.0264
Completed simulation 700
Log likelihood: -66.2845
Log likelihood: -63.1189
Log likelihood: -67.1078
Log likelihood: -70.6969
Log likelihood: -64.161
Log likelihood: -69.5651
Log likelihood: -64.3475
Log likelihood: -64.8503
Log likelihood: -67.2821
Log likelihood: -67.9188
Log likelihood: -62.4729
Log likelihood: -70.4247
Log likelihood: -66.2089
Log likelihood: -73.3888
Log likelihood: -71.3554
Log likelihood: -64.1264
Log likelihood: -68.2327
Log likelihood: -62.832
Log likelihood: -69.7523
Log likelihood: -67.2844
Log likelihood: -64.3475
Log likelihood: -65.4806
Log likelihood: -63.7497
Log likelihood: -61.8302
Log likelihood: -69.9226
Log likelihood: -63.0173
Log likelihood: -64.2397
Log likelihood: -74.6139
Log likelihood: -62.7522
Log likelihood: -66.9004
Log likelihood: -62.832
Log likelihood: -66.9321
Log likelihood: -70.8818
Log likelihood: -68.3404
Log likelihood: -72.4614
Log likelihood: -67.1866
Log likelihood: -72.3181
Log likelihood: -65.3074
Log likelihood: -62.832
Log likelihood: -80.4506
Log likelihood: -80.4506
Log likelihood: -73.8512
Log likelihood: -72.5868
Log likelihood: -65.6452
Log likelihood: -71.3554
Log likelihood: -65.0492
Log likelihood: -65.7342
Log likelihood: -68.3404
Log likelihood: -65.7991
Log likelihood: -70.6596
Log likelihood: -66.2577
Log likelihood: -62.1943
Log likelihood: -72.5868
Log likelihood: -70.1619
Log likelihood: -73.3888
Log likelihood: -64.5072
Log likelihood: -65.6913
Log likelihood: -66.088
Log likelihood: -64.8476
Log likelihood: -69.7523
Log likelihood: -71.3554
Log likelihood: -63.189
Log likelihood: -71.3554
Log likelihood: -65.1663
Log likelihood: -67.7899
Log likelihood: -67.2844
Log likelihood: -71.9544
Log likelihood: -68.75
Log likelihood: -67.2844
Log likelihood: -72.6121
