   747	 47463	         0
   748	 55449	         0
   749	 51614	         0
   750	 46550	         0
   751	 51544	         0
   752	 39636	         0
   753	 42366	         0
   754	 53891	         0
   755	 51895	         0
   756	 32028	         0
   757	 50281	         0
   758	 30014	         0
   759	 47439	         0
   760	 53369	         0
   761	 51177	         0
   762	 50281	         0
   763	 51845	         0
   764	 53955	         0
   765	 51107	         0
   766	 51161	         0
   767	 30909	         0
   768	 53780	         0
   769	 30438	         0
   770	 50281	         0
   771	 55606	         0
   772	 51357	         0
   773	 42992	         0
   774	 47645	         0
   775	 40661	         0
   776	 55266	         0
   777	 53743	         0
   778	 42503	         0
   779	 44472	         0
   780	 55581	         0
   781	 46169	         0
   782	 44027	         0
   783	 47736	         0
   784	 55884	         0
   785	 51047	         0
   786	 47293	         0
   787	 47248	         0
   788	 47736	         0
   789	 51161	         0
   790	 46982	         0
   791	 44077	         0
   792	 44675	         0
   793	 55510	         0
   794	 55001	         0
   795	 55194	         0
   796	 55720	         0
   797	 51894	         0
   798	 38725	         0
   799	 38799	         0
   800	 51177	         0
   801	 44077	         0
   802	 55966	         0
   803	 51980	         0
   804	 47645	         0
   805	 36821	         0
   806	 42238	         0
   807	 48658	         0
   808	 42503	         0
   809	 53694	         0
   810	 47463	         0
   811	 53382	         0
   812	 38174	         0
   813	 45242	         0
   814	 39184	         0
   815	 55213	         0
   816	 49573	         0
   817	 47284	         0
   818	 40014	         0
   819	 55966	         0
   820	 47204	         0
   821	 42503	         0
   822	 56185	         0
   823	 47068	         0
   824	 48658	         0
   825	 53743	         0
   826	 30101	         0
   827	 51169	         0
   828	 51377	         0
   829	 47284	         0
   830	 51895	         0
   831	 30781	         0
   832	 51350	         0
   833	 48658	         0
   834	 51155	         0
   835	 55266	         0
   836	 51894	         0
   837	 53263	         0
   838	 44448	         0
   839	 55674	         0
   840	 51895	         0
   841	 51177	         0
   842	 46613	         0
   843	 42503	         0
   844	 55089	         0
   845	 51177	         0
   846	 51845	         0
   847	 36866	         0
   848	 55927	         0
   849	 55276	         0
   850	 51895	         0
   851	 46558	         0
   852	 42640	         0
   853	 42503	         0
   854	 33179	         0
   855	 55449	         0
   856	 55528	         0
   857	 47736	         0
   858	 44027	         0
   859	 51895	         0
   860	 55581	         0
   861	 51845	         0
   862	 55126	         0
   863	 44930	         0
   864	 53917	         0
   865	 35617	         0
   866	 44208	         0
   867	 50012	         0
   868	 55376	         0
   869	 55075	         0
   870	 55170	         0
   871	 53521	         0
   872	 44289	         0
   873	 39636	         0
   874	 46550	         0
   875	 51951	         0
   876	 32598	         0
   877	 51377	         0
   878	 53038	         0
   879	 53743	         0
   880	 55083	         0
   881	 55141	         0
   882	 47248	         0
   883	 53917	         0
   884	 46613	         0
   885	 51177	         0
   886	 44986	         0
   887	 32598	         0
   888	 30909	         0
   889	 55875	         0
   890	 53743	         0
   891	 36866	         0
   892	 30781	         0
   893	 47718	         0
   894	 55980	         0
   895	 39647	         0
   896	 47736	         0
   897	 38736	         0
   898	 47463	         0
   899	 35200	         0
   900	 38565	         0
   901	 55266	         0
   902	 55581	         0
   903	 47298	         0
   904	 44652	         0
   905	 53922	         0
   906	 56385	         0
   907	 38565	         0
   908	 55938	         0
   909	 50206	         0
   910	 42149	         0
   911	 42503	         0
   912	 55356	         0
   913	 47463	         0
   914	 44077	         0
   915	 38600	         0
   916	 30014	         0
   917	 47575	         0
   918	 51232	         0
   919	 55966	         0
   920	 42503	         0
   921	 47761	         0
   922	 55606	         0
   923	 38477	         0
   924	 53743	         0
   925	 48277	         0
   926	 55051	         0
   927	 55720	         0
   928	 47645	         0
   929	 55266	         0
   930	 48658	         0
   931	 48444	         0
   932	 39636	         0
   933	 51367	         0
   934	 48658	         0
   935	 55606	         0
   936	 51765	         0
   937	 51266	         0
   938	 47221	         0
   939	 32598	         0
   940	 44947	         0
   941	 45550	         0
   942	 55449	         0
   943	 40365	         0
   944	 53694	         0
   945	 42369	         0
   946	 42503	         0
   947	 53743	         0
   948	 51951	         0
   949	 55820	         0
   950	 51212	         0
   951	 53917	         0
   952	 50281	         0
   953	 55266	         0
   954	 55160	         0
   955	 53382	         0
   956	 38622	         0
   957	 53917	         0
   958	 47630	         0
   959	 30765	         0
   960	 51161	         0
   961	 55001	         0
   962	 51895	         0
   963	 55820	         0
   964	 50281	         0
   965	 51177	         0
   966	 47645	         0
   967	 51679	         0
   968	 44472	         0
   969	 30728	         0
   970	 44077	         0
   971	 47248	         0
   972	 40881	         0
   973	 42503	         0
   974	 44352	         0
   975	 51951	         0
   976	 44285	         0
