Read input files
Log likelihood: -66.7547
Log likelihood: -61.2796
Log likelihood: -72.7379
Log likelihood: -70.8628
Log likelihood: -63.9778
Log likelihood: -64.5761
Log likelihood: -64.5469
Log likelihood: -67.2903
Log likelihood: -68.1615
Log likelihood: -67.2233
Log likelihood: -66.4902
Log likelihood: -61.9745
Log likelihood: -66.7547
Log likelihood: -62.0041
Log likelihood: -71.0185
Log likelihood: -63.576
Log likelihood: -65.8919
Log likelihood: -62.0238
Log likelihood: -61.9577
Log likelihood: -66.4902
Log likelihood: -66.5534
Log likelihood: -64.1366
Log likelihood: -67.2233
Log likelihood: -61.2568
Log likelihood: -69.046
Log likelihood: -66.7547
Log likelihood: -63.5506
Log likelihood: -66.8006
Completed simulation 800
Log likelihood: -70.8628
Log likelihood: -65.2191
Log likelihood: -67.7233
Log likelihood: -62.6899
Log likelihood: -65.3055
Log likelihood: -67.1315
Log likelihood: -68.59
Log likelihood: -63.634
Log likelihood: -67.652
Log likelihood: -63.5472
Log likelihood: -67.2233
Log likelihood: -65.8805
Log likelihood: -63.1692
Log likelihood: -65.3091
Log likelihood: -67.014
Log likelihood: -68.7527
Log likelihood: -69.046
Log likelihood: -65.8604
Log likelihood: -65.7807
Log likelihood: -64.0239
Log likelihood: -66.8158
Log likelihood: -61.0156
Log likelihood: -66.9811
Log likelihood: -62.3699
Log likelihood: -67.652
Log likelihood: -68.3784
Log likelihood: -63.6484
Log likelihood: -65.3765
Log likelihood: -63.1692
Log likelihood: -67.0994
Log likelihood: -63.9703
Log likelihood: -65.2362
Log likelihood: -59.7308
Log likelihood: -62.974
Log likelihood: -60.7963
Log likelihood: -66.5512
Log likelihood: -67.2233
Log likelihood: -67.2233
Log likelihood: -65.2362
Log likelihood: -67.652
Log likelihood: -69.046
Log likelihood: -63.8208
Log likelihood: -64.9215
Log likelihood: -67.9667
Log likelihood: -63.6484
Log likelihood: -65.5232
Log likelihood: -62.3157
Log likelihood: -65.6866
Log likelihood: -62.7075
Log likelihood: -70.8628
Log likelihood: -67.652
Log likelihood: -64.6008
Log likelihood: -66.0432
Log likelihood: -67.3596
Log likelihood: -67.1552
Log likelihood: -61.0735
Log likelihood: -67.2903
Log likelihood: -66.4902
Log likelihood: -61.3581
Log likelihood: -64.5469
Log likelihood: -64.1613
Log likelihood: -62.967
Log likelihood: -70.7428
Log likelihood: -64.5469
Log likelihood: -63.1692
Log likelihood: -69.7747
Log likelihood: -61.2568
Log likelihood: -63.9779
Log likelihood: -67.0544
Log likelihood: -65.1421
Log likelihood: -61.957
Log likelihood: -68.1643
Log likelihood: -64.1613
Log likelihood: -64.5197
Log likelihood: -69.2003
Log likelihood: -65.3055
Log likelihood: -67.9746
Log likelihood: -67.3249
Log likelihood: -62.1395
Log likelihood: -62.0238
Log likelihood: -67.2233
Log likelihood: -63.6484
Log likelihood: -67.2233
Log likelihood: -61.5521
Log likelihood: -69.046
Log likelihood: -64.511
Log likelihood: -62.0568
Log likelihood: -66.4902
Log likelihood: -70.3521
Log likelihood: -62.6899
Log likelihood: -68.0498
Log likelihood: -65.8319
Log likelihood: -70.2602
Log likelihood: -66.7096
Log likelihood: -62.4527
Log likelihood: -65.1421
Log likelihood: -66.7096
Log likelihood: -67.8919
Log likelihood: -66.4845
Log likelihood: -63.7936
Completed simulation 900
Log likelihood: -63.576
Log likelihood: -65.2362
Log likelihood: -68.0275
Log likelihood: -63.9291
Log likelihood: -60.9129
