cholIMIS 0
	              0	              0	      0.0611049	     -0.0537446	     -0.0103933	    -0.00545713	    -0.00773694	    -0.00427155	      0.0997806	      0.0360832
	              0	              0	              0	      0.0267737	     0.00556472	      0.0103002	    -0.00260642	     -0.0516727	      0.0690132	      0.0109658
	              0	              0	              0	              0	      0.0181841	     0.00319004	     0.00246197	     -0.0072364	     -0.0142648	     0.00101594
	              0	              0	              0	              0	              0	     0.00859731	     0.00210334	    -0.00315661	      0.0907761	    -0.00932215
	              0	              0	              0	              0	              0	              0	      0.0114643	      0.0215516	      0.0153653	     -0.0272677
	              0	              0	              0	              0	              0	              0	              0	      0.0461094	    -0.00746957	     -0.0512142
	              0	              0	              0	              0	              0	              0	              0	              0	       0.177078	       0.003178
	              0	              0	              0	              0	              0	              0	              0	              0	              0	      0.0279591
cholIMIS 11
	       0.122133	     -0.0151837	    -0.00531348	    -0.00649311	     0.00202726	    -0.00864131	   -0.000526257	    -0.00501164	      -0.048227	      0.0195441
	              0	        0.29358	    0.000369387	     0.00998426	    0.000580954	     0.00678727	    0.000472206	    -0.00679742	     -0.0427069	     -0.0251682
	              0	              0	      0.0442417	     -0.0412593	    -0.00215026	    -0.00500428	    -0.00729554	   -0.000612621	      0.0375521	       0.026146
	              0	              0	              0	      0.0278823	     0.00125289	      0.0115483	     0.00189799	     -0.0565087	      0.0827846	        0.01022
	              0	              0	              0	              0	      0.0168558	    0.000821708	    -0.00234557	      -0.005402	     -0.0413134	     0.00288821
	              0	              0	              0	              0	              0	      0.0118285	     0.00962261	     0.00200359	       0.122031	     -0.0154475
	              0	              0	              0	              0	              0	              0	      0.0174645	     0.00183557	      0.0122318	    -0.00445723
	              0	              0	              0	              0	              0	              0	              0	      0.0641097	     -0.0195492	     -0.0696382
	              0	              0	              0	              0	              0	              0	              0	              0	          0.182	    0.000400617
	              0	              0	              0	              0	              0	              0	              0	              0	              0	      0.0258201
cholIMIS 12
	       0.145535	        0.04268	     -0.0185426	      0.0112348	    -0.00872971	    -0.00517815	     0.00470303	     -0.0466482	       0.168209	      0.0690569
	              0	        0.19897	     0.00562082	    -0.00212459	    0.000312602	     0.00207836	     0.00331834	    0.000216453	     -0.0329576	     -0.0120371
	              0	              0	      0.0279891	     -0.0247581	     0.00849194	     0.00198624	      0.0014819	      0.0193275	       0.055265	     -0.0197791
	              0	              0	              0	      0.0224156	     -0.0130818	    0.000645397	    -0.00452152	     -0.0467985	     -0.0102836	      0.0352107
	              0	              0	              0	              0	      0.0310308	     0.00949594	     0.00738588	      0.0371424	      0.0948889	     -0.0712806
	              0	              0	              0	              0	              0	     0.00988706	     0.00942036	     -0.0113865	       0.145405	     0.00705502
	              0	              0	              0	              0	              0	              0	      0.0121979	   -0.000664039	       0.046949	     0.00873931
	              0	              0	              0	              0	              0	              0	              0	      0.0499442	     -0.0493459	     -0.0523024
	              0	              0	              0	              0	              0	              0	              0	              0	       0.192041	     0.00564757
	              0	              0	              0	              0	              0	              0	              0	              0	              0	      0.0313499
cholIMIS 13
	       0.157648	     -0.0472527	    0.000315168	    -0.00646195	    -0.00537195	    -0.00478763	    -0.00296774	      0.0126431	     -0.0940898	   -0.000214232
	              0	       0.383279	      0.0105695	    -0.00401447	    -0.00666252	      0.0003789	    -0.00589952	     -0.0081564	     -0.0668647	      -0.012314
	              0	              0	      0.0358418	     -0.0260968	    -0.00230383	    -0.00228134	     -0.0140369	     -0.0103611	     0.00171515	      0.0250528
	              0	              0	              0	      0.0177919	     0.00344237	     0.00849364	     0.00130102	     -0.0387779	       0.031985	      0.0109017
	              0	              0	              0	              0	      0.0133935	   -0.000170929	    -0.00252313	    -0.00184221	     -0.0419628	    -0.00190162
	              0	              0	              0	              0	              0	      0.0114309	      0.0116022	     -0.0330175	      0.0757785	      0.0362256
	              0	              0	              0	              0	              0	              0	      0.0123326	     0.00529188	      0.0272252	    -0.00963698
	              0	              0	              0	              0	              0	              0	              0	      0.0495808	     -0.0147092	     -0.0645567
	              0	              0	              0	              0	              0	              0	              0	              0	       0.135405	    -0.00181735
	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.017874
cholIMIS 14
	       0.127523	      0.0402045	    -0.00487899	    -0.00185099	    0.000234256	    -0.00646441	   -0.000490732	     0.00131888	     -0.0493946	     0.00137845
	              0	       0.267356	     0.00265672	    -0.00515455	     0.00351681	   -0.000395102	     0.00050879	     -0.0115149	    -0.00197805	      0.0020791
	              0	              0	      0.0369626	     -0.0335189	    -0.00196164	     0.00105977	   -0.000362937	     0.00227177	      0.0028347	      0.0187183
	              0	              0	              0	      0.0285929	    -0.00127408	     0.00979574	   -7.62696e-05	     -0.0353475	     -0.0462644	    -0.00893771
	              0	              0	              0	              0	      0.0151938	    0.000858019	   -0.000142282	    -0.00331516	     -0.0228749	    -0.00519146
	              0	              0	              0	              0	              0	      0.0116359	      0.0110456	    -0.00848593	      0.0442934	     0.00832463
	              0	              0	              0	              0	              0	              0	      0.0141879	    -0.00896374	      0.0200852	      0.0133169
	              0	              0	              0	              0	              0	              0	              0	      0.0643116	     -0.0912473	     -0.0725156
	              0	              0	              0	              0	              0	              0	              0	              0	       0.225639	    -0.00811371
	              0	              0	              0	              0	              0	              0	              0	              0	              0	      0.0269489
cholIMIS 15
	       0.172812	     -0.0298646	      -0.016772	     0.00023634	     0.00763653	    -0.00831107	    -0.00299064	     0.00257866	     -0.0549807	      0.0160454
	              0	       0.300854	    -0.00393431	    -0.00165112	      0.0113343	    -0.00206887	    -0.00467915	      0.0318225	       0.155317	     -0.0599359
	              0	              0	      0.0284789	     -0.0259256	    -0.00084932	     0.00602085	     0.00890454	    -0.00204133	     -0.0794942	      0.0171719
	              0	              0	              0	      0.0220424	     -0.0048569	     0.00664172	    0.000309175	     -0.0465771	     0.00876461	      0.0140062
	              0	              0	              0	              0	      0.0172751	     0.00741574	      0.0138125	    -0.00346009	       0.134722	    -0.00467916
	              0	              0	              0	              0	              0	      0.0104808	      0.0223224	     -0.0264362	      0.0270172	        0.03182
	              0	              0	              0	              0	              0	              0	        0.02242	     -0.0234193	      0.0322034	       0.024604
	              0	              0	              0	              0	              0	              0	              0	      0.0512965	      -0.068439	      -0.064674
	              0	              0	              0	              0	              0	              0	              0	              0	       0.204048	    -0.00246044
	              0	              0	              0	              0	              0	              0	              0	              0	              0	      0.0187041
