Finished reading inputs
Log likelihood: -28592.4
Log likelihood: -9941.59
Log likelihood: -539.731
Log likelihood: -639.913
Log likelihood: -355.441
Log likelihood: -1297.08
Log likelihood: -1284.6
Log likelihood: -5569.79
Log likelihood: -2727.06
Completed simulation 501
Log likelihood: -2957.84
Log likelihood: -2331.63
Log likelihood: -14440.1
Log likelihood: -17800.5
Log likelihood: -3879.16
Log likelihood: -9273.3
Log likelihood: -384.032
Log likelihood: -18887.7
Log likelihood: -28961.2
Log likelihood: -548.552
Log likelihood: -2986.42
Log likelihood: -420.312
Log likelihood: -1247.72
Log likelihood: -3696.25
Log likelihood: -301.391
Log likelihood: -3693.29
Log likelihood: -949.055
Log likelihood: -10681.9
Log likelihood: -15681.4
Log likelihood: -3821.23
Log likelihood: -552.965
Log likelihood: -11393.8
Log likelihood: -4077.38
Log likelihood: -14759.3
Log likelihood: -382.463
Log likelihood: -831.244
Log likelihood: -6704.1
Log likelihood: -11724.9
Log likelihood: -6427.67
Log likelihood: -3175.65
Log likelihood: -10454.6
Log likelihood: -3077.69
Log likelihood: -6652.71
Log likelihood: -6361.91
Log likelihood: -3918.98
Log likelihood: -299.55
Log likelihood: -1328.29
Log likelihood: -1055.5
Log likelihood: -2457.93
Log likelihood: -2148.62
Log likelihood: -7132.02
Log likelihood: -4873.48
Log likelihood: -843.538
Log likelihood: -640.568
Log likelihood: -3453.32
Log likelihood: -1776.07
Log likelihood: -2860.04
Log likelihood: -6724.03
Log likelihood: -787.516
Log likelihood: -29418.3
Log likelihood: -6638.33
Log likelihood: -765.516
Log likelihood: -37956.1
Log likelihood: -1266.25
Log likelihood: -21592.3
Log likelihood: -7881.46
Log likelihood: -700.857
Log likelihood: -573.601
Log likelihood: -22383
Log likelihood: -5246.77
Log likelihood: -884.26
Log likelihood: -1156.55
Log likelihood: -5612.85
Log likelihood: -513.889
Log likelihood: -10525.2
Log likelihood: -11862.5
Log likelihood: -2061.14
Log likelihood: -931.559
Log likelihood: -880.035
Log likelihood: -791.1
Log likelihood: -828.288
Log likelihood: -1959.39
Log likelihood: -2396.7
Log likelihood: -2375.05
Log likelihood: -365.215
Log likelihood: -23546.2
Log likelihood: -6077.39
Log likelihood: -863.215
Log likelihood: -1566.85
Log likelihood: -872.726
Log likelihood: -1135.9
Log likelihood: -881.619
Log likelihood: -928.267
Log likelihood: -478.068
Log likelihood: -20059.1
Log likelihood: -2824.97
Log likelihood: -2199.53
Log likelihood: -6042.6
Log likelihood: -19372.1
Log likelihood: -7158.86
Log likelihood: -475.645
Log likelihood: -17926.3
Log likelihood: -698.162
Log likelihood: -7177.32
Log likelihood: -1745.95
Log likelihood: -1695.73
Log likelihood: -1074.75
Log likelihood: -47275.3
Log likelihood: -813.776
Log likelihood: -13201.7
Completed simulation 601
Log likelihood: -19569.4
Log likelihood: -2742.77
Log likelihood: -990.034
Log likelihood: -679.478
Log likelihood: -2374.41
Log likelihood: -10852.5
Log likelihood: -1078.29
Log likelihood: -2555.24
Log likelihood: -4549.28
Log likelihood: -1190.59
Log likelihood: -11970.4
Log likelihood: -1057.93
Log likelihood: -3596.88
Log likelihood: -40814.6
Log likelihood: -9234.33
Log likelihood: -309.129
Log likelihood: -908.308
Log likelihood: -19396.4
Log likelihood: -2470.01
Log likelihood: -3336.6
Log likelihood: -423.6
Log likelihood: -4749.97
Log likelihood: -5272.16
Log likelihood: -3414.99
Log likelihood: -1841.86
Log likelihood: -4802.53
Log likelihood: -2393.28
Log likelihood: -611.065
Log likelihood: -16663.2
Log likelihood: -27776.6
Log likelihood: -3456.05
Log likelihood: -7709.47
Log likelihood: -1021.22
Log likelihood: -23786.6
Log likelihood: -2232.9
Log likelihood: -2411.41
Log likelihood: -18788.1
Log likelihood: -899.987
Log likelihood: -1100.08
Log likelihood: -630.288
Log likelihood: -3458.77
Log likelihood: -1165.31
Log likelihood: -3402
Log likelihood: -2930.6
Log likelihood: -1892.62
Log likelihood: -4324.44
Log likelihood: -5852.09
Log likelihood: -8814.28
Log likelihood: -2264.93
Log likelihood: -4812.4
Log likelihood: -19400.5
Log likelihood: -911.418
Log likelihood: -690.29
Log likelihood: -17590.8
Log likelihood: -735.297
Log likelihood: -1812.05
Log likelihood: -6276.68
Log likelihood: -11471.1
Log likelihood: -16024.4
Log likelihood: -1290.74
Log likelihood: -3890.45
Log likelihood: -708.52
Log likelihood: -2140.64
Log likelihood: -9164.82
Log likelihood: -27587.2
Log likelihood: -13910.4
Log likelihood: -1972.15
Log likelihood: -2630.24
Log likelihood: -27699.5
Log likelihood: -1239.64
Log likelihood: -6967.76
Log likelihood: -1829.1
Log likelihood: -614.017
Log likelihood: -5673.4
Log likelihood: -421.246
Log likelihood: -6369.78
Log likelihood: -5394.04
Log likelihood: -5248.6
Log likelihood: -389.808
Log likelihood: -4166.97
Log likelihood: -1213.86
Log likelihood: -970.432
Log likelihood: -1634.06
Log likelihood: -220.928
Log likelihood: -13311.4
Log likelihood: -4337.68
Log likelihood: -1650.27
Log likelihood: -1235.11
Log likelihood: -950.38
Log likelihood: -804.28
Log likelihood: -977.999
Log likelihood: -3058.44
Log likelihood: -14805.2
Log likelihood: -1770.86
Log likelihood: -798.704
Log likelihood: -1387.61
Log likelihood: -645.196
Log likelihood: -2656.45
Log likelihood: -17971.6
Log likelihood: -14040.7
Completed simulation 701
Log likelihood: -16911.4
Log likelihood: -3846
Log likelihood: -1323.76
Log likelihood: -13898.9
Log likelihood: -692.22
Log likelihood: -1277.7
Log likelihood: -47666.5
Log likelihood: -830.923
Log likelihood: -11252.9
Log likelihood: -1025.64
Log likelihood: -488.01
Log likelihood: -1653.75
Log likelihood: -4466.84
Log likelihood: -2020.64
Log likelihood: -19124
Log likelihood: -1227.32
Log likelihood: -10927.6
Log likelihood: -13885.3
Log likelihood: -1750.86
Log likelihood: -11752.9
Log likelihood: -5142.43
Log likelihood: -5615.74
Log likelihood: -6868.86
Log likelihood: -2574.42
Log likelihood: -9464.51
Log likelihood: -3550.82
Log likelihood: -11157.1
Log likelihood: -10849.3
Log likelihood: -623.337
Log likelihood: -3196.88
Log likelihood: -4145.87
Log likelihood: -18691.4
Log likelihood: -2665.31
Log likelihood: -629.35
Log likelihood: -16378.9
Log likelihood: -21896
Log likelihood: -1201.31
Log likelihood: -10560.1
Log likelihood: -927.786
Log likelihood: -1053.06
Log likelihood: -837.868
Log likelihood: -1269.98
Log likelihood: -1691.35
Log likelihood: -27448.3
Log likelihood: -16864.9
Log likelihood: -801.369
Log likelihood: -1161.11
Log likelihood: -16886.1
Log likelihood: -1026.27
Log likelihood: -1407.4
Log likelihood: -5980.68
Log likelihood: -1174.31
Log likelihood: -16185.2
Log likelihood: -1580.05
Log likelihood: -33617.7
Log likelihood: -730.3
Log likelihood: -1532.62
Log likelihood: -1454.4
Log likelihood: -653.242
Log likelihood: -6576.45
Log likelihood: -600.633
Log likelihood: -1821.44
Log likelihood: -19361.8
Log likelihood: -2006.89
Log likelihood: -2216.71
Log likelihood: -34065.5
Log likelihood: -197.008
Log likelihood: -25582.1
Log likelihood: -735.403
Log likelihood: -656.536
Log likelihood: -26590.4
Log likelihood: -11297.2
Log likelihood: -32008
Log likelihood: -958.343
Log likelihood: -747.855
Log likelihood: -2840.86
Log likelihood: -1571.71
Log likelihood: -3975.06
Log likelihood: -3269.19
Log likelihood: -24697.3
Log likelihood: -1470.89
Log likelihood: -3987.87
Log likelihood: -417.931
Log likelihood: -6977.14
Log likelihood: -4364.91
Log likelihood: -1213.46
Log likelihood: -2244.07
Log likelihood: -28400.8
Log likelihood: -19393.8
Log likelihood: -3037.3
Log likelihood: -11008.4
Log likelihood: -2204.58
Log likelihood: -639.255
Log likelihood: -1447.08
Log likelihood: -4242.5
Log likelihood: -30203.2
Log likelihood: -2325.99
Log likelihood: -4194.08
Log likelihood: -1086.8
Log likelihood: -18042.2
Completed simulation 801
Log likelihood: -17280.9
Log likelihood: -3258.82
Log likelihood: -13740.8
Log likelihood: -3063.3
Log likelihood: -12695.7
Log likelihood: -2243.93
Log likelihood: -9341.91
Log likelihood: -974.865
Log likelihood: -2356.95
Log likelihood: -8091.1
Log likelihood: -689.722
Log likelihood: -14906.7
Log likelihood: -1234.06
Log likelihood: -731.416
Log likelihood: -577.807
Log likelihood: -1055.86
Log likelihood: -18448.4
Log likelihood: -7852.29
Log likelihood: -1473.49
Log likelihood: -8618.33
Log likelihood: -2640.26
Log likelihood: -20846.5
