;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
Males aged 15-49 years;Mean;7764250.00000000;7941700.00000000;8122910.00000000;8311970.00000000;8508340.00000000;8710290.00000000;8916150.00000000;9254570.00000000;9590650.00000000;9925090.00000000;10259700.00000000;10594700.00000000;10841500.00000000;11091300.00000000;11340100.00000000;11581800.00000000;11822700.00000000;12072400.00000000;12301800.00000000;12510800.00000000;12703100.00000000;12881100.00000000;13122900.00000000;13360100.00000000;13594600.00000000;13828800.00000000;14065700.00000000;14331900.00000000;14582600.00000000;14823600.00000000;15064600.00000000;15296100.00000000;15528100.00000000;15758700.00000000;15999900.00000000;16269400.00000000;16537900.00000000;16807700.00000000;17089100.00000000;17365300.00000000;17627200.00000000;17884400.00000000;18140100.00000000;18395500.00000000;18645000.00000000;18879300.00000000;19092300.00000000;19279300.00000000;19433200.00000000;19565500.00000000;19681700.00000000;19777600.00000000;19867500.00000000;19955200.00000000;20042100.00000000;20127900.00000000;20213500.00000000;20298000.00000000;20381300.00000000;20462800.00000000;20539800.00000000;20611100.00000000;20677500.00000000;20763300.00000000;20859600.00000000;20955700.00000000;21058400.00000000;21159800.00000000;21261300.00000000;21350200.00000000;21409000.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;7764250.00000000;7941700.00000000;8122910.00000000;8311960.00000000;8508320.00000000;8710250.00000000;8916070.00000000;9254370.00000000;9590230.00000000;9924190.00000000;10257800.00000000;10591300.00000000;10835800.00000000;11082300.00000000;11327200.00000000;11565000.00000000;11801500.00000000;12046800.00000000;12272300.00000000;12477900.00000000;12664900.00000000;12837200.00000000;13075500.00000000;13309500.00000000;13541700.00000000;13774100.00000000;14006800.00000000;14269200.00000000;14516800.00000000;14755100.00000000;14993700.00000000;15222600.00000000;15452400.00000000;15681400.00000000;15921500.00000000;16191600.00000000;16461800.00000000;16733800.00000000;17017800.00000000;17297100.00000000;17562400.00000000;17822300.00000000;18082700.00000000;18341500.00000000;18594300.00000000;18831100.00000000;19045100.00000000;19233000.00000000;19386100.00000000;19519400.00000000;19635000.00000000;19730600.00000000;19822200.00000000;19907900.00000000;19992300.00000000;20075500.00000000;20159200.00000000;20244300.00000000;20326200.00000000;20406400.00000000;20481900.00000000;20551300.00000000;20615800.00000000;20699600.00000000;20794000.00000000;20888200.00000000;20989200.00000000;21089000.00000000;21190500.00000000;21278700.00000000;21335700.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;7764250.00000000;7941700.00000000;8122910.00000000;8311980.00000000;8508370.00000000;8710350.00000000;8916280.00000000;9254840.00000000;9591200.00000000;9926110.00000000;10261400.00000000;10597900.00000000;10846800.00000000;11099600.00000000;11351900.00000000;11597700.00000000;11843200.00000000;12097300.00000000;12330800.00000000;12542900.00000000;12738500.00000000;12918900.00000000;13164200.00000000;13403000.00000000;13639100.00000000;13875700.00000000;14114100.00000000;14381700.00000000;14632100.00000000;14872700.00000000;15114300.00000000;15346400.00000000;15579100.00000000;15810200.00000000;16051900.00000000;16321900.00000000;16589400.00000000;16858500.00000000;17139900.00000000;17414600.00000000;17675900.00000000;17931900.00000000;18185400.00000000;18439000.00000000;18686500.00000000;18919500.00000000;19130700.00000000;19318000.00000000;19472300.00000000;19604900.00000000;19721000.00000000;19817500.00000000;19908300.00000000;19996200.00000000;20083500.00000000;20172300.00000000;20259100.00000000;20345300.00000000;20428800.00000000;20511400.00000000;20591800.00000000;20664100.00000000;20731700.00000000;20817200.00000000;20914700.00000000;21013000.00000000;21117000.00000000;21220400.00000000;21324400.00000000;21415600.00000000;21474800.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Females aged 15-49 years;Mean;7889610.00000000;8098640.00000000;8315210.00000000;8540570.00000000;8774220.00000000;9014920.00000000;9352220.00000000;9717390.00000000;10084700.00000000;10454200.00000000;10826700.00000000;11201700.00000000;11497000.00000000;11793800.00000000;12085500.00000000;12363100.00000000;12629300.00000000;12877500.00000000;13097200.00000000;13288000.00000000;13451900.00000000;13598400.00000000;13788000.00000000;13975300.00000000;14159400.00000000;14341100.00000000;14522300.00000000;14770200.00000000;15000800.00000000;15220300.00000000;15440500.00000000;15652800.00000000;15867600.00000000;16083600.00000000;16312000.00000000;16567800.00000000;16826500.00000000;17096500.00000000;17383500.00000000;17668500.00000000;17942800.00000000;18216500.00000000;18492700.00000000;18772700.00000000;19050100.00000000;19314200.00000000;19557300.00000000;19773100.00000000;19952900.00000000;20107700.00000000;20243300.00000000;20356000.00000000;20458700.00000000;20556700.00000000;20650700.00000000;20740100.00000000;20826100.00000000;20908500.00000000;20987700.00000000;21063200.00000000;21133300.00000000;21197300.00000000;21258200.00000000;21340500.00000000;21434900.00000000;21529400.00000000;21631300.00000000;21732000.00000000;21832100.00000000;21918900.00000000;21973600.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;7889610.00000000;8098640.00000000;8315210.00000000;8540560.00000000;8774210.00000000;9014900.00000000;9352170.00000000;9717270.00000000;10084400.00000000;10453700.00000000;10825600.00000000;11199700.00000000;11493300.00000000;11787700.00000000;12075600.00000000;12348800.00000000;12610000.00000000;12852800.00000000;13066900.00000000;13252600.00000000;13411900.00000000;13552300.00000000;13735900.00000000;13917600.00000000;14096400.00000000;14273100.00000000;14449900.00000000;14694500.00000000;14922700.00000000;15143400.00000000;15363500.00000000;15575100.00000000;15789400.00000000;16005300.00000000;16234100.00000000;16492100.00000000;16753100.00000000;17025500.00000000;17315100.00000000;17602700.00000000;17879600.00000000;18155800.00000000;18434300.00000000;18716400.00000000;18995500.00000000;19260900.00000000;19505200.00000000;19721900.00000000;19902200.00000000;20057300.00000000;20193100.00000000;20305700.00000000;20407600.00000000;20504200.00000000;20596400.00000000;20683600.00000000;20767300.00000000;20847300.00000000;20924700.00000000;20998700.00000000;21067400.00000000;21129900.00000000;21189700.00000000;21270100.00000000;21362900.00000000;21455900.00000000;21556400.00000000;21657200.00000000;21757200.00000000;21842800.00000000;21895500.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;7889610.00000000;8098640.00000000;8315220.00000000;8540580.00000000;8774250.00000000;9014980.00000000;9352340.00000000;9717600.00000000;10085100.00000000;10454900.00000000;10827900.00000000;11203800.00000000;11500600.00000000;11799600.00000000;12094300.00000000;12375500.00000000;12645500.00000000;12897900.00000000;13122100.00000000;13317200.00000000;13485600.00000000;13636900.00000000;13830700.00000000;14021800.00000000;14209400.00000000;14393900.00000000;14577300.00000000;14826800.00000000;15058200.00000000;15278100.00000000;15499200.00000000;15713000.00000000;15929700.00000000;16146600.00000000;16375000.00000000;16630800.00000000;16888900.00000000;17158400.00000000;17443700.00000000;17726800.00000000;17999200.00000000;18271000.00000000;18545600.00000000;18824400.00000000;19100400.00000000;19363100.00000000;19604900.00000000;19820200.00000000;19999500.00000000;20154200.00000000;20290000.00000000;20402600.00000000;20506100.00000000;20604900.00000000;20699700.00000000;20790500.00000000;20876800.00000000;20959800.00000000;21039600.00000000;21115200.00000000;21185500.00000000;21251300.00000000;21313300.00000000;21397700.00000000;21493800.00000000;21589200.00000000;21692000.00000000;21794900.00000000;21897400.00000000;21985100.00000000;22041000.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Population aged 25-49 years;Mean;9285450.00000000;9575990.00000000;9866750.00000000;10160900.00000000;10458000.00000000;10758100.00000000;11114700.00000000;11559300.00000000;12016700.00000000;12486800.00000000;12969500.00000000;13463400.00000000;13835700.00000000;14197600.00000000;14541800.00000000;14858300.00000000;15141900.00000000;15441800.00000000;15707600.00000000;15946900.00000000;16175100.00000000;16413900.00000000;16732200.00000000;17092900.00000000;17489000.00000000;17910100.00000000;18369900.00000000;18845400.00000000;19334700.00000000;19829000.00000000;20325500.00000000;20819600.00000000;21314400.00000000;21809000.00000000;22300800.00000000;22786300.00000000;23252200.00000000;23705400.00000000;24110600.00000000;24475200.00000000;24829000.00000000;25158700.00000000;25482700.00000000;25793300.00000000;26108400.00000000;26456100.00000000;26792900.00000000;27115100.00000000;27417500.00000000;27686300.00000000;27910700.00000000;28101400.00000000;28286000.00000000;28474400.00000000;28664800.00000000;28848200.00000000;29021400.00000000;29176400.00000000;29308500.00000000;29430800.00000000;29538900.00000000;29628100.00000000;29706800.00000000;29828600.00000000;29975400.00000000;30124100.00000000;30288400.00000000;30451500.00000000;30615800.00000000;30756300.00000000;30837300.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;9285450.00000000;9575990.00000000;9866750.00000000;10160900.00000000;10458000.00000000;10758100.00000000;11114500.00000000;11559000.00000000;12016100.00000000;12485600.00000000;12967000.00000000;13458600.00000000;13827500.00000000;14184400.00000000;14522200.00000000;14830200.00000000;15103300.00000000;15392100.00000000;15646600.00000000;15875000.00000000;16093400.00000000;16323800.00000000;16635500.00000000;16991300.00000000;17384400.00000000;17804200.00000000;18264900.00000000;18741900.00000000;19233900.00000000;19729600.00000000;20227800.00000000;20723600.00000000;21222700.00000000;21721900.00000000;22217800.00000000;22706100.00000000;23172100.00000000;23625400.00000000;24031000.00000000;24397700.00000000;24755800.00000000;25089600.00000000;25416400.00000000;25730000.00000000;26048300.00000000;26396700.00000000;26733700.00000000;27056800.00000000;27356800.00000000;27623100.00000000;27846700.00000000;28037700.00000000;28222300.00000000;28408200.00000000;28596200.00000000;28777400.00000000;28948500.00000000;29102000.00000000;29233000.00000000;29354700.00000000;29462600.00000000;29551700.00000000;29629400.00000000;29749000.00000000;29893100.00000000;30039300.00000000;30200000.00000000;30359500.00000000;30520200.00000000;30657500.00000000;30735700.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;9285450.00000000;9575990.00000000;9866750.00000000;10160900.00000000;10458100.00000000;10758200.00000000;11114900.00000000;11559700.00000000;12017500.00000000;12488300.00000000;12972100.00000000;13468100.00000000;13843900.00000000;14210000.00000000;14560000.00000000;14883500.00000000;15174600.00000000;15482600.00000000;15756000.00000000;16002400.00000000;16237000.00000000;16482200.00000000;16806500.00000000;17170600.00000000;17568700.00000000;17992000.00000000;18452400.00000000;18925400.00000000;19412000.00000000;19903900.00000000;20398700.00000000;20891200.00000000;21384400.00000000;21877400.00000000;22367900.00000000;22855800.00000000;23323800.00000000;23778400.00000000;24183900.00000000;24546700.00000000;24895700.00000000;25225200.00000000;25546400.00000000;25855700.00000000;26167800.00000000;26512100.00000000;26848200.00000000;27167700.00000000;27470800.00000000;27740400.00000000;27965200.00000000;28157400.00000000;28342600.00000000;28533000.00000000;28727200.00000000;28914100.00000000;29090200.00000000;29246700.00000000;29380500.00000000;29504300.00000000;29613600.00000000;29703400.00000000;29783000.00000000;29904400.00000000;30050700.00000000;30198600.00000000;30364500.00000000;30526600.00000000;30693000.00000000;30836600.00000000;30919500.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Males aged 25-49 years;Mean;4597140.00000000;4737610.00000000;4875440.00000000;5012720.00000000;5149210.00000000;5284940.00000000;5419860.00000000;5630930.00000000;5846530.00000000;6066770.00000000;6291610.00000000;6520290.00000000;6675300.00000000;6824150.00000000;6964620.00000000;7093690.00000000;7210750.00000000;7354160.00000000;7485800.00000000;7609750.00000000;7734800.00000000;7868490.00000000;8046880.00000000;8247100.00000000;8466220.00000000;8699130.00000000;8953170.00000000;9204910.00000000;9463380.00000000;9723470.00000000;9982560.00000000;10238100.00000000;10491800.00000000;10743600.00000000;10992500.00000000;11238300.00000000;11472600.00000000;11697800.00000000;11896700.00000000;12074200.00000000;12244500.00000000;12400700.00000000;12551900.00000000;12693900.00000000;12836700.00000000;12994900.00000000;13147300.00000000;13292900.00000000;13429900.00000000;13551900.00000000;13653400.00000000;13739900.00000000;13825800.00000000;13914900.00000000;14006400.00000000;14096200.00000000;14182300.00000000;14260700.00000000;14328800.00000000;14392900.00000000;14450400.00000000;14498400.00000000;14540200.00000000;14602500.00000000;14676600.00000000;14751600.00000000;14834000.00000000;14915800.00000000;14998500.00000000;15069900.00000000;15112400.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;4597140.00000000;4737610.00000000;4875440.00000000;5012720.00000000;5149200.00000000;5284900.00000000;5419780.00000000;5630750.00000000;5846120.00000000;6065890.00000000;6289780.00000000;6516980.00000000;6669740.00000000;6815430.00000000;6951940.00000000;7076980.00000000;7189940.00000000;7328910.00000000;7456640.00000000;7576780.00000000;7697270.00000000;7825110.00000000;8000130.00000000;8198080.00000000;8416140.00000000;8645580.00000000;8895360.00000000;9143420.00000000;9400030.00000000;9660700.00000000;9919610.00000000;10174900.00000000;10427700.00000000;10678500.00000000;10928700.00000000;11175500.00000000;11410600.00000000;11636000.00000000;11834600.00000000;12014100.00000000;12187200.00000000;12346400.00000000;12500700.00000000;12645700.00000000;12791400.00000000;12952400.00000000;13107200.00000000;13255800.00000000;13395300.00000000;13519500.00000000;13621000.00000000;13706400.00000000;13791000.00000000;13879800.00000000;13970200.00000000;14058600.00000000;14145200.00000000;14224400.00000000;14292700.00000000;14356400.00000000;14413800.00000000;14461700.00000000;14503000.00000000;14564200.00000000;14636800.00000000;14711000.00000000;14792700.00000000;14872600.00000000;14953500.00000000;15023100.00000000;15064000.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;4597140.00000000;4737610.00000000;4875440.00000000;5012730.00000000;5149240.00000000;5285000.00000000;5419990.00000000;5631190.00000000;5847060.00000000;6067760.00000000;6293340.00000000;6523360.00000000;6680560.00000000;6832280.00000000;6976250.00000000;7109230.00000000;7230910.00000000;7378750.00000000;7514640.00000000;7641130.00000000;7770070.00000000;7905940.00000000;8086900.00000000;8288510.00000000;8509730.00000000;8743560.00000000;8998580.00000000;9249590.00000000;9507480.00000000;9767440.00000000;10027600.00000000;10284300.00000000;10539000.00000000;10791700.00000000;11041200.00000000;11287300.00000000;11521200.00000000;11746200.00000000;11944200.00000000;12120000.00000000;12288000.00000000;12441700.00000000;12590200.00000000;12729900.00000000;12870800.00000000;13027300.00000000;13177300.00000000;13321700.00000000;13456500.00000000;13578900.00000000;13680000.00000000;13767800.00000000;13854200.00000000;13943800.00000000;14036600.00000000;14126400.00000000;14213100.00000000;14293000.00000000;14362300.00000000;14427300.00000000;14485400.00000000;14533400.00000000;14575700.00000000;14637900.00000000;14711800.00000000;14786900.00000000;14870600.00000000;14952000.00000000;15036600.00000000;15107400.00000000;15152400.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Females aged 25-49 years;Mean;4688310.00000000;4838380.00000000;4991310.00000000;5148140.00000000;5308820.00000000;5473200.00000000;5694800.00000000;5928380.00000000;6170150.00000000;6420020.00000000;6677910.00000000;6943130.00000000;7160380.00000000;7373470.00000000;7577170.00000000;7764650.00000000;7931130.00000000;8087630.00000000;8221830.00000000;8337130.00000000;8440340.00000000;8545370.00000000;8685350.00000000;8845750.00000000;9022790.00000000;9210930.00000000;9416760.00000000;9640470.00000000;9871310.00000000;10105500.00000000;10342900.00000000;10581600.00000000;10822600.00000000;11065400.00000000;11308200.00000000;11548000.00000000;11779600.00000000;12007600.00000000;12213800.00000000;12401000.00000000;12584500.00000000;12758000.00000000;12930800.00000000;13099400.00000000;13271700.00000000;13461200.00000000;13645600.00000000;13822200.00000000;13987600.00000000;14134400.00000000;14257300.00000000;14361500.00000000;14460100.00000000;14559500.00000000;14658400.00000000;14752100.00000000;14839100.00000000;14915700.00000000;14979700.00000000;15037900.00000000;15088500.00000000;15129600.00000000;15166600.00000000;15226100.00000000;15298800.00000000;15372500.00000000;15454400.00000000;15535800.00000000;15617200.00000000;15686500.00000000;15724900.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;4688310.00000000;4838380.00000000;4991310.00000000;5148140.00000000;5308810.00000000;5473180.00000000;5694760.00000000;5928280.00000000;6169950.00000000;6419590.00000000;6677030.00000000;6941430.00000000;7157260.00000000;7367950.00000000;7568470.00000000;7752130.00000000;7913940.00000000;8065500.00000000;8194280.00000000;8304150.00000000;8401420.00000000;8500350.00000000;8635280.00000000;8791000.00000000;8963190.00000000;9147080.00000000;9349420.00000000;9570550.00000000;9800760.00000000;10035400.00000000;10273400.00000000;10513400.00000000;10754100.00000000;10996800.00000000;11242200.00000000;11484600.00000000;11719000.00000000;11950100.00000000;12159500.00000000;12350100.00000000;12536900.00000000;12713800.00000000;12889500.00000000;13060700.00000000;13235100.00000000;13426300.00000000;13611800.00000000;13789100.00000000;13953500.00000000;14101500.00000000;14224000.00000000;14327500.00000000;14425400.00000000;14523800.00000000;14621800.00000000;14714600.00000000;14800700.00000000;14876700.00000000;14940300.00000000;14998200.00000000;15048800.00000000;15090000.00000000;15126400.00000000;15184900.00000000;15256200.00000000;15328400.00000000;15408500.00000000;15488000.00000000;15567800.00000000;15634800.00000000;15672000.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;4688310.00000000;4838380.00000000;4991310.00000000;5148150.00000000;5308840.00000000;5473240.00000000;5694890.00000000;5928540.00000000;6170460.00000000;6420570.00000000;6678930.00000000;6944850.00000000;7163410.00000000;7378440.00000000;7584630.00000000;7775490.00000000;7945680.00000000;8106440.00000000;8245110.00000000;8364860.00000000;8472410.00000000;8582030.00000000;8726100.00000000;8889950.00000000;9069690.00000000;9259740.00000000;9467830.00000000;9693720.00000000;9924380.00000000;10157700.00000000;10394800.00000000;10633400.00000000;10874500.00000000;11116400.00000000;11359400.00000000;11597900.00000000;11828600.00000000;12056500.00000000;12260800.00000000;12445500.00000000;12626400.00000000;12797700.00000000;12968500.00000000;13135300.00000000;13306200.00000000;13494600.00000000;13677200.00000000;13852700.00000000;14017900.00000000;14165200.00000000;14288300.00000000;14393600.00000000;14493200.00000000;14593600.00000000;14693700.00000000;14788500.00000000;14876400.00000000;14953800.00000000;15018300.00000000;15076700.00000000;15127400.00000000;15168600.00000000;15205300.00000000;15264600.00000000;15338700.00000000;15411700.00000000;15493500.00000000;15574600.00000000;15657900.00000000;15727800.00000000;15767000.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Population aged 50 years and older;Mean;3872970.00000000;4000320.00000000;4131560.00000000;4265380.00000000;4398290.00000000;4525720.00000000;4650330.00000000;4772290.00000000;4889280.00000000;5005980.00000000;5128350.00000000;5260500.00000000;5395410.00000000;5539130.00000000;5691790.00000000;5849950.00000000;6011130.00000000;6204500.00000000;6401170.00000000;6597800.00000000;6802210.00000000;7014530.00000000;7212760.00000000;7415900.00000000;7624250.00000000;7837850.00000000;8057640.00000000;8262070.00000000;8476010.00000000;8695820.00000000;8917760.00000000;9139500.00000000;9359620.00000000;9579170.00000000;9801680.00000000;10003700.00000000;10140400.00000000;10326100.00000000;10612600.00000000;10912500.00000000;11220500.00000000;11533200.00000000;11849200.00000000;12172600.00000000;12512100.00000000;12878700.00000000;13280500.00000000;13721500.00000000;14199300.00000000;14704900.00000000;15226900.00000000;15770800.00000000;16313900.00000000;16852900.00000000;17385900.00000000;17913100.00000000;18431800.00000000;18942600.00000000;19444500.00000000;19938300.00000000;20428300.00000000;20917000.00000000;21400500.00000000;21831000.00000000;22226700.00000000;22610200.00000000;22967000.00000000;23313200.00000000;23645800.00000000;23989300.00000000;24379400.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;3872970.00000000;4000320.00000000;4131550.00000000;4265380.00000000;4398290.00000000;4525710.00000000;4650320.00000000;4772250.00000000;4889200.00000000;5005800.00000000;5127980.00000000;5259750.00000000;5394040.00000000;5536800.00000000;5687900.00000000;5844090.00000000;6002500.00000000;6192400.00000000;6384890.00000000;6576620.00000000;6775460.00000000;6981660.00000000;7173340.00000000;7369690.00000000;7572460.00000000;7780120.00000000;7994460.00000000;8194290.00000000;8403850.00000000;8619630.00000000;8837900.00000000;9054820.00000000;9269510.00000000;9483720.00000000;9700920.00000000;9898600.00000000;10031000.00000000;10212100.00000000;10494500.00000000;10792100.00000000;11098700.00000000;11411000.00000000;11727500.00000000;12051300.00000000;12388200.00000000;12755900.00000000;13156900.00000000;13597700.00000000;14075500.00000000;14581800.00000000;15104900.00000000;15648700.00000000;16192600.00000000;16734600.00000000;17270800.00000000;17801200.00000000;18323100.00000000;18836800.00000000;19341200.00000000;19837200.00000000;20329000.00000000;20819300.00000000;21304500.00000000;21736700.00000000;22134200.00000000;22519400.00000000;22877900.00000000;23225700.00000000;23559900.00000000;23904800.00000000;24295900.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;3872970.00000000;4000320.00000000;4131560.00000000;4265390.00000000;4398290.00000000;4525730.00000000;4650350.00000000;4772340.00000000;4889380.00000000;5006170.00000000;5128720.00000000;5261250.00000000;5396760.00000000;5541340.00000000;5695320.00000000;5855260.00000000;6018430.00000000;6214360.00000000;6413820.00000000;6613740.00000000;6821940.00000000;7038320.00000000;7240760.00000000;7448230.00000000;7661410.00000000;7879810.00000000;8103680.00000000;8312210.00000000;8529870.00000000;8752720.00000000;8978970.00000000;9204890.00000000;9428790.00000000;9651210.00000000;9876350.00000000;10080600.00000000;10218900.00000000;10406300.00000000;10694800.00000000;10997500.00000000;11306400.00000000;11620900.00000000;11938800.00000000;12263800.00000000;12604500.00000000;12972000.00000000;13373200.00000000;13814800.00000000;14293200.00000000;14798400.00000000;15320900.00000000;15862600.00000000;16404500.00000000;16944200.00000000;17478100.00000000;18005900.00000000;18523700.00000000;19033800.00000000;19535600.00000000;20028500.00000000;20517100.00000000;21004600.00000000;21487300.00000000;21917000.00000000;22312700.00000000;22696000.00000000;23051400.00000000;23396100.00000000;23727300.00000000;24069300.00000000;24458100.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Males aged 50 years and older;Mean;1776480.00000000;1823600.00000000;1872030.00000000;1921900.00000000;1971750.00000000;2019680.00000000;2064640.00000000;2108520.00000000;2151470.00000000;2195510.00000000;2243130.00000000;2295920.00000000;2350920.00000000;2409370.00000000;2471170.00000000;2533240.00000000;2594430.00000000;2670690.00000000;2746980.00000000;2821030.00000000;2898960.00000000;2980030.00000000;3051310.00000000;3125730.00000000;3202290.00000000;3280780.00000000;3361590.00000000;3432600.00000000;3508000.00000000;3586260.00000000;3666080.00000000;3746940.00000000;3828560.00000000;3911590.00000000;3997630.00000000;4078000.00000000;4133110.00000000;4212110.00000000;4337710.00000000;4471740.00000000;4611860.00000000;4756630.00000000;4905370.00000000;5059830.00000000;5223700.00000000;5401790.00000000;5597280.00000000;5811360.00000000;6042500.00000000;6285960.00000000;6536010.00000000;6795430.00000000;7052250.00000000;7305540.00000000;7554230.00000000;7798070.00000000;8035900.00000000;8268220.00000000;8494740.00000000;8716030.00000000;8934490.00000000;9151630.00000000;9366590.00000000;9555630.00000000;9727550.00000000;9893000.00000000;10045000.00000000;10191200.00000000;10329700.00000000;10472800.00000000;10637800.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;1776480.00000000;1823600.00000000;1872030.00000000;1921900.00000000;1971740.00000000;2019670.00000000;2064630.00000000;2108500.00000000;2151400.00000000;2195350.00000000;2242780.00000000;2295220.00000000;2349680.00000000;2407180.00000000;2467690.00000000;2528090.00000000;2587260.00000000;2660850.00000000;2734050.00000000;2804630.00000000;2878790.00000000;2955920.00000000;3023220.00000000;3093740.00000000;3166590.00000000;3241610.00000000;3319290.00000000;3387530.00000000;3460530.00000000;3536680.00000000;3614680.00000000;3693980.00000000;3774340.00000000;3856400.00000000;3941380.00000000;4019300.00000000;4072320.00000000;4148520.00000000;4272170.00000000;4403760.00000000;4541570.00000000;4684210.00000000;4830970.00000000;4983590.00000000;5145780.00000000;5321180.00000000;5513820.00000000;5725330.00000000;5954240.00000000;6195900.00000000;6444630.00000000;6704350.00000000;6962100.00000000;7215950.00000000;7463740.00000000;7709050.00000000;7949390.00000000;8184210.00000000;8413080.00000000;8636550.00000000;8857040.00000000;9076180.00000000;9293100.00000000;9484160.00000000;9658140.00000000;9825630.00000000;9979650.00000000;10127900.00000000;10268500.00000000;10413700.00000000;10580600.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1776480.00000000;1823600.00000000;1872030.00000000;1921900.00000000;1971750.00000000;2019680.00000000;2064660.00000000;2108570.00000000;2151560.00000000;2195670.00000000;2243470.00000000;2296580.00000000;2352090.00000000;2411350.00000000;2474220.00000000;2537700.00000000;2600710.00000000;2679120.00000000;2758030.00000000;2834970.00000000;2916220.00000000;3000670.00000000;3075620.00000000;3153310.00000000;3232880.00000000;3314060.00000000;3397790.00000000;3471500.00000000;3549210.00000000;3629880.00000000;3711440.00000000;3793780.00000000;3877360.00000000;3963750.00000000;4050820.00000000;4131820.00000000;4186950.00000000;4266070.00000000;4392260.00000000;4527360.00000000;4668660.00000000;4814470.00000000;4964500.00000000;5118380.00000000;5282660.00000000;5461100.00000000;5657740.00000000;5871210.00000000;6102440.00000000;6346840.00000000;6597780.00000000;6859060.00000000;7115590.00000000;7368340.00000000;7616290.00000000;7859960.00000000;8096480.00000000;8328430.00000000;8554890.00000000;8775580.00000000;8992890.00000000;9208980.00000000;9422600.00000000;9609660.00000000;9779570.00000000;9943250.00000000;10094000.00000000;10239100.00000000;10376400.00000000;10518200.00000000;10681800.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Females aged 50 years and older;Mean;2096500.00000000;2176720.00000000;2259520.00000000;2343490.00000000;2426550.00000000;2506040.00000000;2585690.00000000;2663760.00000000;2737810.00000000;2810470.00000000;2885220.00000000;2964580.00000000;3044490.00000000;3129760.00000000;3220630.00000000;3316710.00000000;3416700.00000000;3533810.00000000;3654190.00000000;3776770.00000000;3903240.00000000;4034500.00000000;4161440.00000000;4290170.00000000;4421960.00000000;4557070.00000000;4696050.00000000;4829470.00000000;4968010.00000000;5109560.00000000;5251670.00000000;5392560.00000000;5531060.00000000;5667580.00000000;5804060.00000000;5925650.00000000;6007300.00000000;6114040.00000000;6274890.00000000;6440790.00000000;6608660.00000000;6776520.00000000;6943780.00000000;7112810.00000000;7288420.00000000;7476900.00000000;7683180.00000000;7910120.00000000;8156760.00000000;8418920.00000000;8690840.00000000;8975350.00000000;9261700.00000000;9547340.00000000;9831660.00000000;10115000.00000000;10395900.00000000;10674400.00000000;10949700.00000000;11222300.00000000;11493800.00000000;11765300.00000000;12033900.00000000;12275300.00000000;12499200.00000000;12717200.00000000;12922000.00000000;13122000.00000000;13316100.00000000;13516500.00000000;13741700.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
