;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
New HIV infections in adults aged 50+;Mean;22.46840000;74.74570000;195.29300000;483.87500000;1131.70000000;2365.23000000;4139.87000000;5940.82000000;7405.45000000;8597.29000000;9663.73000000;10662.40000000;11551.20000000;12385.30000000;13195.60000000;13978.10000000;14757.70000000;15656.90000000;16620.60000000;17506.80000000;18100.10000000;18343.60000000;18273.20000000;18100.00000000;17753.10000000;17289.70000000;16433.70000000;15812.20000000;15459.90000000;15101.60000000;15205.90000000;15067.20000000;14583.00000000;14681.40000000;14541.90000000;14094.20000000;13761.80000000;13430.60000000;13114.60000000;12896.50000000;12777.20000000;12655.70000000;12528.00000000;12581.10000000;12646.10000000;12728.70000000;12833.80000000;12962.70000000;13108.80000000;13260.60000000;13405.40000000;13547.30000000;13663.30000000;13749.80000000;13805.70000000;13831.10000000;13823.40000000;13784.00000000;13713.50000000;13614.40000000;13491.30000000;13348.60000000;13185.30000000;12979.30000000;12747.60000000;12506.90000000;12254.50000000;12001.90000000;11750.60000000;11511.80000000;11299.10000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;9.63537000;39.34780000;118.03100000;329.31500000;746.10100000;1501.07000000;2837.67000000;4267.32000000;5657.87000000;7030.18000000;8025.30000000;9066.76000000;9982.77000000;10813.40000000;11661.60000000;12557.00000000;13305.60000000;14067.00000000;15154.90000000;16175.00000000;16717.10000000;16872.10000000;16685.60000000;16470.20000000;16135.20000000;15674.50000000;14856.90000000;14290.00000000;13971.00000000;13622.70000000;13708.00000000;13610.80000000;13154.70000000;13239.70000000;13104.40000000;12688.00000000;12388.60000000;12133.70000000;11869.30000000;11671.00000000;11545.00000000;11417.90000000;11346.70000000;11377.00000000;11434.90000000;11532.10000000;11607.70000000;11711.40000000;11848.00000000;11972.50000000;12083.40000000;12202.90000000;12304.60000000;12374.80000000;12411.90000000;12419.80000000;12398.00000000;12348.10000000;12270.70000000;12168.00000000;12054.60000000;11925.60000000;11779.00000000;11585.90000000;11378.10000000;11164.90000000;10937.30000000;10690.20000000;10459.90000000;10244.50000000;10054.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;30.58560000;102.99700000;272.10900000;681.28500000;1632.88000000;3548.15000000;5838.30000000;7668.00000000;8942.05000000;9965.50000000;11011.50000000;12059.80000000;12767.40000000;13601.10000000;14397.20000000;15108.20000000;15914.70000000;16859.20000000;17893.30000000;18887.50000000;19579.10000000;19914.80000000;19906.40000000;19786.70000000;19475.80000000;19026.60000000;18134.70000000;17508.20000000;17196.90000000;16837.20000000;17006.60000000;16907.50000000;16441.50000000;16608.90000000;16431.50000000;15891.80000000;15466.00000000;15059.40000000;14631.70000000;14324.30000000;14178.70000000;14000.70000000;13849.70000000;13885.20000000;13942.10000000;14022.40000000;14141.70000000;14287.00000000;14450.80000000;14620.90000000;14783.50000000;14942.80000000;15074.60000000;15167.40000000;15225.50000000;15259.80000000;15264.70000000;15235.30000000;15164.10000000;15061.40000000;14931.80000000;14788.90000000;14628.70000000;14422.60000000;14190.00000000;13938.60000000;13666.80000000;13420.20000000;13160.40000000;12929.20000000;12708.40000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections in males aged 50+;Mean;20.98230000;67.77730000;174.65600000;429.01700000;996.21700000;2061.59000000;3546.12000000;4948.46000000;5935.99000000;6571.49000000;6985.57000000;7229.87000000;7279.23000000;7218.31000000;7117.81000000;7020.70000000;6979.79000000;7078.67000000;7283.42000000;7527.13000000;7715.22000000;7802.55000000;7768.01000000;7679.45000000;7502.00000000;7263.07000000;6820.84000000;6385.41000000;6048.96000000;5721.24000000;5617.68000000;5429.84000000;5101.05000000;5021.81000000;4863.15000000;4586.54000000;4370.51000000;4174.19000000;4004.34000000;3885.98000000;3816.71000000;3756.68000000;3703.22000000;3718.36000000;3742.21000000;3774.92000000;3816.69000000;3866.75000000;3922.18000000;3978.82000000;4032.18000000;4083.12000000;4123.55000000;4153.23000000;4172.15000000;4180.40000000;4177.88000000;4165.57000000;4143.93000000;4114.44000000;4078.54000000;4037.47000000;3990.79000000;3932.08000000;3866.22000000;3797.65000000;3726.46000000;3655.65000000;3584.93000000;3516.39000000;3452.59000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;9.08538000;36.11350000;107.32300000;295.08300000;631.12600000;1293.37000000;2306.97000000;3533.33000000;4532.49000000;5242.26000000;5805.89000000;6127.86000000;6243.49000000;6317.95000000;6340.03000000;6384.73000000;6426.09000000;6546.94000000;6740.52000000;6896.93000000;7002.76000000;7033.25000000;6963.41000000;6844.36000000;6688.66000000;6462.21000000;6054.91000000;5648.36000000;5342.18000000;5032.87000000;4917.55000000;4727.62000000;4419.77000000;4338.37000000;4180.39000000;3936.92000000;3755.85000000;3583.76000000;3445.11000000;3377.04000000;3343.04000000;3292.71000000;3246.85000000;3260.16000000;3281.07000000;3310.01000000;3349.18000000;3397.99000000;3454.66000000;3505.48000000;3550.44000000;3593.79000000;3627.93000000;3652.73000000;3668.21000000;3674.51000000;3671.52000000;3660.11000000;3640.54000000;3613.97000000;3574.94000000;3535.89000000;3491.62000000;3435.51000000;3372.49000000;3304.68000000;3233.32000000;3162.36000000;3091.40000000;3019.98000000;2954.25000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;28.77460000;94.03360000;244.18200000;611.66700000;1447.96000000;3117.80000000;5119.25000000;6523.19000000;7133.92000000;7705.01000000;8059.05000000;8277.44000000;8213.53000000;7965.63000000;7731.78000000;7556.98000000;7503.22000000;7679.04000000;7877.56000000;8206.37000000;8509.37000000;8681.19000000;8663.49000000;8573.45000000;8428.21000000;8199.08000000;7696.31000000;7215.47000000;6860.25000000;6536.03000000;6451.18000000;6269.65000000;5939.06000000;5873.59000000;5719.68000000;5409.24000000;5144.65000000;4883.77000000;4654.35000000;4503.54000000;4378.11000000;4289.03000000;4215.31000000;4226.05000000;4242.06000000;4264.89000000;4301.46000000;4351.29000000;4412.07000000;4475.00000000;4534.30000000;4590.66000000;4635.54000000;4670.11000000;4694.21000000;4707.20000000;4704.94000000;4696.23000000;4678.25000000;4651.63000000;4615.31000000;4570.41000000;4523.54000000;4464.19000000;4397.26000000;4327.20000000;4254.32000000;4181.66000000;4109.02000000;4038.37000000;3972.18000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections in females aged 50+;Mean;1.48616000;6.96837000;20.63700000;54.85820000;135.48100000;303.63500000;593.74500000;992.35500000;1469.46000000;2025.79000000;2678.17000000;3432.53000000;4272.01000000;5166.99000000;6077.76000000;6957.45000000;7777.86000000;8578.22000000;9337.13000000;9979.68000000;10384.80000000;10541.00000000;10505.20000000;10420.50000000;10251.10000000;10026.70000000;9612.88000000;9426.79000000;9410.97000000;9380.39000000;9588.24000000;9637.39000000;9481.94000000;9659.55000000;9678.74000000;9507.68000000;9391.33000000;9256.41000000;9110.25000000;9010.47000000;8960.49000000;8899.05000000;8824.81000000;8862.75000000;8903.89000000;8953.83000000;9017.09000000;9095.91000000;9186.57000000;9281.81000000;9373.23000000;9464.14000000;9539.73000000;9596.55000000;9633.57000000;9650.74000000;9645.49000000;9618.45000000;9569.55000000;9499.97000000;9412.76000000;9311.09000000;9194.54000000;9047.22000000;8881.34000000;8709.23000000;8528.00000000;8346.29000000;8165.70000000;7995.44000000;7846.53000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.56673000;3.24004000;10.82930000;33.53930000;93.49510000;212.65300000;434.63700000;760.34400000;1160.53000000;1604.74000000;2165.62000000;2852.72000000;3632.69000000;4475.38000000;5317.92000000;6150.87000000;6952.59000000;7699.53000000;8411.28000000;9023.53000000;9486.86000000;9612.86000000;9579.93000000;9495.97000000;9323.57000000;9096.71000000;8675.95000000;8479.45000000;8454.19000000;8392.76000000;8604.06000000;8671.08000000;8528.45000000;8669.96000000;8671.98000000;8498.07000000;8408.78000000;8296.70000000;8173.53000000;8068.60000000;8009.20000000;7962.95000000;7940.49000000;7964.85000000;7980.10000000;8017.86000000;8078.39000000;8154.16000000;8236.03000000;8311.06000000;8386.38000000;8477.22000000;8552.41000000;8608.60000000;8644.73000000;8650.91000000;8632.33000000;8595.41000000;8540.20000000;8467.80000000;8381.11000000;8283.20000000;8173.62000000;8050.49000000;7889.14000000;7728.26000000;7565.76000000;7405.06000000;7245.17000000;7083.37000000;6970.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;2.03181000;9.45459000;27.92740000;74.33730000;183.16800000;430.35300000;831.80300000;1306.70000000;1832.35000000;2443.70000000;3158.83000000;3972.04000000;4855.58000000;5772.91000000;6680.74000000;7552.44000000;8450.07000000;9321.11000000;10140.90000000;10869.90000000;11342.50000000;11551.90000000;11533.90000000;11468.50000000;11292.10000000;11071.80000000;10624.20000000;10412.50000000;10428.70000000;10402.00000000;10642.10000000;10693.00000000;10546.40000000;10752.80000000;10792.00000000;10569.40000000;10392.90000000;10224.30000000;10053.80000000;9927.36000000;9866.70000000;9780.77000000;9703.79000000;9749.73000000;9799.43000000;9860.08000000;9935.32000000;10027.40000000;10132.40000000;10240.90000000;10342.10000000;10442.90000000;10528.30000000;10594.40000000;10640.00000000;10664.80000000;10647.80000000;10620.50000000;10577.90000000;10513.40000000;10430.10000000;10331.40000000;10216.80000000;10058.70000000;9878.59000000;9690.64000000;9491.89000000;9307.45000000;9140.52000000;8945.79000000;8798.48000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections in sex workers;Mean;100.21700000;308.03300000;804.04400000;1993.45000000;4578.82000000;9033.30000000;14125.80000000;17554.50000000;18736.10000000;18658.80000000;17996.40000000;16949.10000000;14972.50000000;13064.40000000;11240.10000000;9617.78000000;8295.71000000;7325.22000000;6646.85000000;6187.99000000;5878.37000000;5688.34000000;5591.36000000;5564.00000000;5554.52000000;5602.99000000;5638.18000000;5710.22000000;5744.57000000;5667.09000000;5692.71000000;5433.31000000;5100.37000000;5027.76000000;4903.20000000;4934.31000000;4954.26000000;4887.48000000;4847.87000000;4848.65000000;4876.52000000;4891.60000000;4891.82000000;4916.12000000;4902.82000000;4879.59000000;4848.47000000;4811.28000000;4768.61000000;4720.42000000;4666.11000000;4606.14000000;4541.99000000;4474.07000000;4402.35000000;4326.47000000;4246.62000000;4162.92000000;4075.59000000;3984.84000000;3890.93000000;3794.03000000;3694.45000000;3592.79000000;3489.52000000;3385.18000000;3280.36000000;3175.63000000;3071.61000000;2968.87000000;2867.69000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;48.95500000;172.04000000;520.60400000;1297.18000000;2771.88000000;5496.97000000;8877.67000000;11607.00000000;13552.40000000;13715.90000000;13042.90000000;12125.90000000;10691.40000000;9299.53000000;8001.88000000;6825.12000000;5859.00000000;5203.90000000;4744.49000000;4430.10000000;4192.76000000;4045.86000000;3970.43000000;3958.02000000;3932.56000000;3958.28000000;3992.54000000;4070.54000000;4103.96000000;4035.10000000;4033.19000000;3805.63000000;3565.03000000;3527.23000000;3451.95000000;3513.68000000;3568.62000000;3556.83000000;3568.38000000;3610.73000000;3674.73000000;3724.95000000;3758.05000000;3793.84000000;3794.50000000;3800.50000000;3797.23000000;3780.47000000;3759.19000000;3733.47000000;3704.73000000;3672.82000000;3638.40000000;3601.64000000;3554.06000000;3498.04000000;3438.75000000;3383.92000000;3333.37000000;3256.01000000;3175.61000000;3101.19000000;3033.30000000;2948.09000000;2861.70000000;2792.62000000;2721.64000000;2648.56000000;2562.57000000;2471.54000000;2380.77000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;141.57600000;428.68700000;1157.23000000;2926.45000000;7189.03000000;14155.50000000;20247.80000000;23152.80000000;25093.00000000;25362.00000000;24526.80000000;23074.00000000;20460.50000000;17942.80000000;15522.90000000;13361.30000000;11590.70000000;10293.70000000;9351.90000000;8723.75000000;8297.49000000;8024.63000000;7871.69000000;7807.31000000;7865.21000000;7975.93000000;7991.62000000;7976.48000000;7941.11000000;7841.59000000;7887.27000000;7590.60000000;7119.16000000;6974.03000000;6747.56000000;6705.54000000;6662.70000000;6516.00000000;6399.14000000;6333.74000000;6302.91000000;6256.72000000;6194.10000000;6156.77000000;6089.36000000;6014.33000000;5947.02000000;5900.43000000;5846.03000000;5783.76000000;5712.93000000;5634.27000000;5549.68000000;5459.83000000;5359.89000000;5225.75000000;5099.19000000;4985.94000000;4872.18000000;4776.07000000;4634.37000000;4513.35000000;4408.26000000;4305.75000000;4173.04000000;4039.50000000;3918.22000000;3815.83000000;3712.93000000;3610.18000000;3507.96000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections acquired by men from FSW contact;Mean;360.17800000;1227.09000000;3255.81000000;8146.85000000;19090.60000000;39399.40000000;66480.00000000;90267.80000000;103498.00000000;107841.00000000;106397.00000000;100844.00000000;90927.10000000;79668.20000000;68548.50000000;58461.20000000;50108.70000000;43983.60000000;39732.10000000;36894.80000000;35010.40000000;33740.20000000;33029.30000000;32612.00000000;32175.20000000;31786.70000000;30774.80000000;29562.50000000;28822.80000000;27990.40000000;27691.40000000;26619.70000000;24655.50000000;23835.80000000;22704.40000000;21176.10000000;19942.00000000;18581.90000000;17288.60000000;16238.70000000;15417.40000000;14677.40000000;13998.70000000;13511.50000000;13078.60000000;12676.60000000;12302.00000000;11951.00000000;11618.60000000;11301.60000000;10995.50000000;10698.50000000;10410.40000000;10130.30000000;9856.20000000;9585.93000000;9318.38000000;9052.84000000;8788.98000000;8526.55000000;8265.47000000;8005.90000000;7748.05000000;7492.45000000;7239.81000000;6990.84000000;6746.23000000;6506.70000000;6272.92000000;6045.48000000;5824.69000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;162.55800000;676.80600000;2062.32000000;5298.80000000;12055.10000000;24058.70000000;42160.60000000;62817.50000000;76643.60000000;82557.70000000;84240.10000000;82379.20000000;74293.30000000;64802.20000000;55454.90000000;47007.80000000;40042.70000000;34901.10000000;31342.10000000;28925.80000000;27297.60000000;26202.90000000;25509.50000000;25089.20000000;24557.60000000;23964.50000000;23151.70000000;21996.60000000;21280.70000000;20720.90000000;20492.60000000;19673.30000000;18211.50000000;17624.00000000;16841.00000000;15837.50000000;14991.30000000;14008.50000000;13115.60000000;12396.50000000;11727.60000000;11175.20000000;10680.90000000;10295.20000000;9991.76000000;9724.02000000;9465.57000000;9166.40000000;8886.45000000;8622.95000000;8372.44000000;8175.22000000;7982.65000000;7787.50000000;7568.10000000;7353.85000000;7161.35000000;6971.04000000;6781.85000000;6593.45000000;6405.67000000;6218.51000000;6032.03000000;5857.37000000;5688.10000000;5518.83000000;5350.16000000;5176.25000000;4994.31000000;4818.04000000;4647.64000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;497.55800000;1728.57000000;4526.84000000;11715.80000000;28236.60000000;60638.60000000;94944.40000000;119497.00000000;123826.00000000;130542.00000000;130782.00000000;123877.00000000;110829.00000000;96624.20000000;83437.50000000;71704.80000000;61911.90000000;54713.50000000;49714.70000000;46416.00000000;44242.20000000;42718.50000000;42071.70000000;41890.20000000;41349.00000000;41254.50000000;40321.60000000;38949.60000000;38006.70000000;36860.80000000;36522.00000000;35140.90000000;32539.40000000;31465.10000000;29950.00000000;27847.20000000;26120.40000000;24246.20000000;22473.50000000;21035.40000000;19911.20000000;18920.00000000;18025.90000000;17381.60000000;16813.10000000;16288.10000000;15799.70000000;15341.50000000;14906.50000000;14489.70000000;14085.30000000;13690.80000000;13306.80000000;12932.10000000;12564.40000000;12201.30000000;11841.40000000;11484.40000000;11130.00000000;10726.10000000;10321.80000000;9923.59000000;9531.89000000;9147.59000000;8771.91000000;8452.87000000;8202.59000000;7955.68000000;7712.97000000;7475.18000000;7242.77000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections acquired by FSW clients from non-FSW partners;Mean;156.21000000;318.64400000;632.69200000;1327.77000000;2881.09000000;6194.11000000;12604.70000000;22743.40000000;35621.20000000;49471.30000000;62486.10000000;73405.10000000;80984.90000000;86168.80000000;89324.20000000;90692.00000000;90688.70000000;89880.80000000;88730.50000000;87128.90000000;84940.80000000;82447.60000000;80358.00000000;78448.20000000;76020.90000000;73303.30000000;69525.90000000;65748.90000000;62693.80000000;59542.70000000;56692.70000000;52483.90000000;47093.00000000;43527.90000000;40015.50000000;36614.60000000;33938.40000000;31307.30000000;29016.70000000;27263.50000000;25962.90000000;24842.80000000;23805.30000000;22996.90000000;22240.70000000;21512.90000000;20798.30000000;20091.50000000;19378.10000000;18644.00000000;17879.60000000;17104.10000000;16345.60000000;15615.70000000;14917.50000000;14250.00000000;13616.50000000;13018.10000000;12455.40000000;11927.50000000;11431.60000000;10964.80000000;10525.00000000;10110.40000000;9718.79000000;9348.25000000;8997.18000000;8663.83000000;8346.73000000;8044.36000000;7754.95000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;49.96370000;99.11820000;206.76900000;538.83600000;1521.03000000;3709.55000000;8534.73000000;16014.50000000;25972.00000000;37991.60000000;50150.50000000;61262.20000000;69316.60000000;74716.90000000;78017.70000000;79613.30000000;79846.80000000;79203.30000000;78151.50000000;76666.90000000;74667.10000000;72402.50000000;70494.50000000;68722.70000000;66443.30000000;63842.30000000;60367.40000000;57009.80000000;54304.00000000;51447.40000000;48639.70000000;44699.80000000;39925.40000000;36690.20000000;33528.00000000;30583.50000000;28357.50000000;26221.60000000;24382.20000000;22989.00000000;22000.30000000;21111.90000000;20245.30000000;19512.80000000;18807.40000000;18125.20000000;17458.60000000;16803.10000000;16145.50000000;15474.50000000;14790.30000000;14101.60000000;13432.90000000;12793.50000000;12194.00000000;11627.90000000;11096.50000000;10599.30000000;10135.50000000;9703.27000000;9284.42000000;8888.42000000;8515.98000000;8165.37000000;7834.63000000;7521.91000000;7225.72000000;6944.47000000;6676.86000000;6421.54000000;6177.04000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;232.80300000;481.14800000;952.17600000;1970.99000000;4166.59000000;8755.65000000;17134.30000000;29451.00000000;44126.50000000;59239.90000000;72909.00000000;84090.20000000;91636.70000000;96695.70000000;100105.00000000;101066.00000000;101012.00000000;100018.00000000;98807.60000000;96984.40000000;94636.50000000;91911.90000000;89639.40000000;87612.50000000;85078.60000000;82307.30000000;78307.10000000;74247.00000000;70986.30000000;67600.90000000;64612.30000000;60033.30000000;54056.30000000;50227.50000000;46599.00000000;42846.10000000;39687.60000000;36489.50000000;33707.40000000;31578.10000000;30009.40000000;28714.00000000;27552.30000000;26693.10000000;25878.10000000;25090.50000000;24314.60000000;23544.30000000;22763.80000000;21956.40000000;21115.90000000;20257.20000000;19416.10000000;18592.70000000;17795.30000000;17027.90000000;16302.20000000;15611.10000000;14991.80000000;14396.40000000;13828.30000000;13292.00000000;12785.20000000;12306.60000000;11853.60000000;11423.60000000;11016.30000000;10630.10000000;10263.20000000;9913.91000000;9580.29000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections in MSM;Mean;51.21060000;111.07300000;210.22300000;398.17400000;760.61100000;1449.91000000;2737.56000000;4828.52000000;7573.08000000;10421.40000000;12700.20000000;14085.90000000;14587.20000000;14608.80000000;14362.60000000;13971.80000000;13528.10000000;13082.10000000;12706.50000000;12393.70000000;12102.60000000;11833.40000000;11652.20000000;11502.60000000;11262.50000000;10932.30000000;10544.40000000;10292.10000000;10151.90000000;9972.67000000;9825.97000000;9358.32000000;8396.34000000;7603.70000000;7069.35000000;6720.78000000;6514.12000000;6252.48000000;6001.41000000;5851.92000000;5751.17000000;5662.30000000;5574.19000000;5508.25000000;5446.79000000;5386.33000000;5323.08000000;5252.75000000;5168.90000000;5069.76000000;4955.97000000;4831.92000000;4703.99000000;4575.73000000;4449.43000000;4326.37000000;4207.74000000;4094.20000000;3986.35000000;3884.10000000;3787.22000000;3695.58000000;3609.03000000;3527.87000000;3451.64000000;3379.78000000;3312.09000000;3247.98000000;3187.02000000;3128.49000000;3071.56000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;17.77410000;36.52880000;66.86790000;125.86200000;266.86000000;603.04900000;1365.49000000;2806.68000000;4960.29000000;7553.07000000;10250.40000000;12611.00000000;13932.90000000;13915.90000000;13526.40000000;13088.40000000;12677.30000000;12294.20000000;11983.80000000;11744.90000000;11520.00000000;11285.50000000;11133.00000000;11012.00000000;10809.00000000;10524.90000000;10172.60000000;9946.38000000;9819.48000000;9661.55000000;9531.93000000;9086.80000000;8117.11000000;7298.00000000;6762.85000000;6431.33000000;6241.37000000;5993.37000000;5762.62000000;5642.78000000;5566.03000000;5499.52000000;5431.50000000;5365.18000000;5295.57000000;5226.65000000;5154.81000000;5085.27000000;5005.90000000;4895.61000000;4766.75000000;4629.02000000;4491.71000000;4358.22000000;4224.52000000;4090.92000000;3962.08000000;3838.58000000;3720.93000000;3609.02000000;3502.62000000;3401.61000000;3305.87000000;3215.65000000;3130.50000000;3049.93000000;2973.71000000;2901.24000000;2832.13000000;2765.70000000;2701.22000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;75.67170000;170.61100000;331.57000000;637.67900000;1206.01000000;2250.03000000;4165.83000000;6919.29000000;10013.80000000;12576.00000000;14074.10000000;14720.10000000;14964.20000000;15175.10000000;15201.20000000;14927.90000000;14475.10000000;13967.70000000;13514.00000000;13128.80000000;12775.40000000;12450.40000000;12220.80000000;12024.90000000;11733.00000000;11355.10000000;10935.60000000;10659.90000000;10504.80000000;10291.30000000;10106.20000000;9627.66000000;8653.63000000;7851.48000000;7308.20000000;6950.44000000;6739.76000000;6458.51000000;6186.86000000;6018.52000000;5906.91000000;5801.87000000;5703.18000000;5642.29000000;5586.79000000;5533.24000000;5477.58000000;5419.67000000;5340.17000000;5245.13000000;5137.78000000;5018.91000000;4900.70000000;4779.38000000;4662.41000000;4551.91000000;4441.48000000;4332.84000000;4233.36000000;4141.01000000;4054.03000000;3972.23000000;3896.06000000;3825.27000000;3756.94000000;3694.26000000;3635.55000000;3580.19000000;3527.77000000;3477.51000000;3430.12000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Total HIV incidence rate;Mean;0.00003543;0.00009514;0.00022658;0.00053245;0.00120672;0.00248777;0.00438982;0.00650546;0.00844519;0.01012440;0.01152160;0.01260200;0.01320070;0.01352620;0.01364820;0.01354230;0.01329440;0.01296920;0.01261960;0.01228240;0.01180390;0.01123810;0.01063560;0.00996275;0.00924065;0.00859425;0.00797092;0.00744947;0.00703849;0.00659479;0.00623417;0.00576373;0.00520944;0.00485260;0.00449087;0.00411872;0.00382300;0.00354198;0.00328631;0.00307573;0.00290124;0.00273940;0.00258404;0.00245441;0.00233241;0.00221648;0.00210563;0.00199913;0.00189615;0.00179594;0.00169787;0.00160331;0.00151416;0.00143069;0.00135267;0.00127961;0.00121135;0.00114762;0.00108819;0.00103273;0.00098089;0.00093233;0.00088676;0.00084393;0.00080361;0.00076560;0.00072972;0.00069579;0.00066367;0.00063323;0.00060435;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.00001400;0.00004593;0.00012692;0.00034764;0.00087147;0.00173660;0.00318840;0.00512962;0.00717904;0.00895975;0.01056710;0.01185500;0.01259550;0.01305260;0.01325240;0.01319640;0.01301700;0.01272030;0.01237720;0.01204010;0.01155080;0.01097850;0.01037260;0.00969757;0.00898455;0.00835298;0.00774013;0.00722143;0.00680411;0.00636081;0.00599997;0.00553239;0.00498131;0.00462287;0.00425681;0.00389250;0.00361256;0.00334954;0.00311142;0.00291608;0.00275422;0.00260299;0.00245697;0.00233370;0.00221669;0.00210524;0.00199872;0.00189411;0.00179438;0.00169781;0.00160349;0.00151187;0.00142538;0.00134503;0.00127143;0.00120260;0.00113641;0.00107463;0.00101699;0.00096296;0.00091284;0.00086565;0.00082134;0.00077966;0.00074042;0.00070449;0.00067090;0.00063759;0.00060613;0.00057761;0.00054993;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;0.00004827;0.00012714;0.00030896;0.00071321;0.00166074;0.00359935;0.00601547;0.00807636;0.00972579;0.01117540;0.01240480;0.01334530;0.01382030;0.01401360;0.01409080;0.01393900;0.01364190;0.01327100;0.01291550;0.01258850;0.01210960;0.01155780;0.01095270;0.01028240;0.00954957;0.00889175;0.00825983;0.00773739;0.00733321;0.00689394;0.00653263;0.00605222;0.00549507;0.00514002;0.00478371;0.00440405;0.00408265;0.00377794;0.00350508;0.00327426;0.00308175;0.00290834;0.00273769;0.00260546;0.00248244;0.00236484;0.00225107;0.00214156;0.00203533;0.00193145;0.00182919;0.00173004;0.00163662;0.00154832;0.00146428;0.00138545;0.00131170;0.00124280;0.00117948;0.00112105;0.00106639;0.00101518;0.00096712;0.00092195;0.00087944;0.00083944;0.00080203;0.00076626;0.00073239;0.00070029;0.00066980;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
HIV incidence in individuals aged 15+;Mean;0.00005420;0.00014833;0.00035529;0.00083535;0.00188764;0.00386816;0.00675618;0.00985946;0.01259350;0.01485350;0.01662500;0.01786190;0.01848690;0.01867430;0.01852260;0.01809830;0.01748830;0.01679810;0.01614120;0.01550790;0.01484590;0.01417670;0.01355580;0.01298620;0.01234870;0.01166670;0.01089060;0.01018010;0.00962720;0.00907644;0.00862280;0.00800791;0.00724924;0.00676099;0.00625289;0.00572190;0.00530059;0.00489430;0.00452118;0.00421540;0.00396455;0.00373222;0.00350938;0.00332246;0.00314627;0.00297932;0.00282065;0.00266946;0.00252506;0.00238551;0.00224991;0.00212009;0.00199824;0.00188436;0.00177811;0.00167880;0.00158616;0.00149982;0.00141945;0.00134455;0.00127462;0.00120917;0.00114778;0.00109009;0.00103580;0.00098465;0.00093637;0.00089077;0.00084765;0.00080686;0.00076824;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
