Finished reading inputs
Completed simulation 1001
Log likelihood: -8513.56
Log likelihood: -805.197
Log likelihood: -407.559
Log likelihood: -9170.89
Log likelihood: -8865.85
Log likelihood: -2429.4
Log likelihood: -230.964
Log likelihood: -914.337
Log likelihood: -524.766
Log likelihood: -216.648
Log likelihood: -4495.36
Log likelihood: -2722.27
Log likelihood: -359.057
Log likelihood: -19464.1
Log likelihood: -14180.2
Log likelihood: -972.947
Log likelihood: -135.825
Log likelihood: -466.558
Log likelihood: -696.02
Log likelihood: -731.716
Log likelihood: -3038.33
Log likelihood: -476.763
Log likelihood: -26904
Log likelihood: -211.614
Log likelihood: -251.838
Log likelihood: -1238.18
Log likelihood: -1022.09
Log likelihood: -269.409
Log likelihood: -2286.58
Log likelihood: -1221.43
Log likelihood: -200.922
Log likelihood: -2856.72
Log likelihood: -1001.14
Log likelihood: -1225.42
Log likelihood: -456.833
Log likelihood: -693.47
Log likelihood: -2842.41
Log likelihood: -793.28
Log likelihood: -766.83
Log likelihood: -639.354
Log likelihood: -391.27
Log likelihood: -967.36
Log likelihood: -2932.89
Log likelihood: -2276.92
Log likelihood: -608.613
Log likelihood: -635.245
Log likelihood: -1878.01
Log likelihood: -282.599
Log likelihood: -388.105
Log likelihood: -1230.95
Log likelihood: -12302.5
Log likelihood: -2931.04
Log likelihood: -318.079
Log likelihood: -1423.25
Log likelihood: -1029.44
Log likelihood: -989.333
Log likelihood: -5007.4
Log likelihood: -1871.11
Log likelihood: -918.409
Log likelihood: -1380.63
Log likelihood: -849.649
Log likelihood: -2036.83
Log likelihood: -1802.69
Log likelihood: -1363.66
Log likelihood: -3798.06
Log likelihood: -26168
Log likelihood: -11824.9
Log likelihood: -1713.27
Log likelihood: -1419.59
Log likelihood: -425.563
Log likelihood: -17971.2
Log likelihood: -9515.34
Log likelihood: -2327.91
Log likelihood: -17541.9
Log likelihood: -1519.9
Log likelihood: -1275.61
Log likelihood: -25615.9
Log likelihood: -270.087
Log likelihood: -309.65
Log likelihood: -1127.21
Log likelihood: -2518.92
Log likelihood: -15083.6
Log likelihood: -757.229
