Finished reading inputs
Log likelihood: -12550.3
Log likelihood: -8556.22
Log likelihood: -2115.04
Log likelihood: -2751.41
Log likelihood: -2188.03
Log likelihood: -6382.07
Log likelihood: -1325.41
Log likelihood: -2119.01
Log likelihood: -521.135
Log likelihood: -2227.4
Log likelihood: -506.579
Log likelihood: -1625.02
Log likelihood: -8844.23
Log likelihood: -199.679
Log likelihood: -5964.75
Log likelihood: -1387.5
Log likelihood: -683.072
Log likelihood: -12827.3
Log likelihood: -3672.29
Log likelihood: -5530.23
Log likelihood: -2138.09
Log likelihood: -2508.96
Log likelihood: -1836.06
Log likelihood: -545.232
Log likelihood: -756.368
Log likelihood: -6962.75
Log likelihood: -12639.2
Log likelihood: -658.746
Log likelihood: -8589.53
Log likelihood: -2507.1
Log likelihood: -193.485
Log likelihood: -14824.8
Log likelihood: -2409.08
Log likelihood: -1096.08
Log likelihood: -20514.9
Log likelihood: -4433.35
Log likelihood: -747.473
Log likelihood: -499.009
Log likelihood: -15099.1
Log likelihood: -6237.31
Log likelihood: -419.022
Log likelihood: -1574.76
Log likelihood: -1040.39
Log likelihood: -596.941
Log likelihood: -1503.75
Log likelihood: -1034.17
Log likelihood: -21326.8
Log likelihood: -343.79
Log likelihood: -1459.32
Log likelihood: -1195.41
Log likelihood: -1675.23
Log likelihood: -17851.5
Log likelihood: -40065.5
Log likelihood: -3841.34
Log likelihood: -30435.5
Log likelihood: -928.122
Log likelihood: -1235.47
Log likelihood: -775.019
Log likelihood: -652.902
Log likelihood: -1802.13
Log likelihood: -1861.11
Log likelihood: -549.885
Log likelihood: -1312.07
Log likelihood: -2018.03
Log likelihood: -1509.63
Log likelihood: -409
Log likelihood: -7935.5
Log likelihood: -913.468
Log likelihood: -4658.75
Log likelihood: -1258.3
Log likelihood: -1435.97
Completed simulation 901
Log likelihood: -1672.61
Log likelihood: -12265.9
Log likelihood: -27656
Log likelihood: -913.407
Log likelihood: -769.315
Log likelihood: -22403.4
Log likelihood: -26545.9
Log likelihood: -734.639
Log likelihood: -12540.2
Log likelihood: -1967.27
Log likelihood: -894.312
Log likelihood: -10769.5
Log likelihood: -25017.1
Log likelihood: -564.053
Log likelihood: -2252.45
Log likelihood: -822.924
Log likelihood: -1601.45
Log likelihood: -5201.73
Log likelihood: -785.815
Log likelihood: -2848.23
Log likelihood: -13669.7
Log likelihood: -1263.01
Log likelihood: -8814.96
Log likelihood: -23058.8
Log likelihood: -508.702
Log likelihood: -398.139
Log likelihood: -532.202
Log likelihood: -3189.87
Log likelihood: -761.037
Log likelihood: -2034.53
Log likelihood: -18098.6
Log likelihood: -732.592
Log likelihood: -20376.7
Log likelihood: -312.519
Log likelihood: -2189.35
Log likelihood: -2571.97
Log likelihood: -2686.44
Log likelihood: -449.382
Log likelihood: -1111.55
Log likelihood: -18559.6
Log likelihood: -204.051
Log likelihood: -1726.58
Log likelihood: -1830.77
Log likelihood: -5176.27
